REF_DATE,GEO,DGUID,Components of population growth,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-07,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1208,,,,0
Apr-07,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1277,,,,0
Jul-07,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2039,,,,0
Oct-07,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1752,,,,0
Jan-08,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1481,,,,0
Apr-08,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1590,,,,0
Jul-08,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2215,,,,0
Oct-08,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1940,,,,0
Jan-09,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1306,,,,0
Apr-09,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1270,,,,0
Jul-09,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1379,,,,0
Oct-09,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1537,,,,0
Jan-10,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1299,,,,0
Apr-10,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1238,,,,0
Jul-10,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1835,,,,0
Oct-10,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1649,,,,0
Jan-11,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1763,,,,0
Apr-11,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1287,,,,0
Jul-11,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2492,,,,0
Oct-11,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2214,,,,0
Jan-12,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1994,,,,0
Apr-12,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1590,,,,0
Jul-12,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2067,,,,0
Oct-12,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2072,,,,0
Jan-13,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2080,,,,0
Apr-13,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1723,,,,0
Jul-13,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2208,,,,0
Oct-13,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2255,,,,0
Jan-14,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2322,,,,0
Apr-14,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2218,,,,0
Jul-14,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2652,,,,0
Oct-14,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2374,,,,0
Jan-15,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2649,,,,0
Apr-15,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2230,,,,0
Jul-15,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2524,,,,0
Oct-15,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2463,,,,0
Jan-16,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2172,,,,0
Apr-16,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1573,,,,0
Jul-16,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2825,,,,0
Oct-16,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2386,,,,0
Jan-17,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2053,,,,0
Apr-17,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1651,,,,0
Jul-17,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1492,,,,0
Oct-17,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1439,,,,0
Jan-18,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1614,,,,0
Apr-18,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1108,,,,0
Jul-18,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1146,,,,0
Oct-18,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1529,,,,0
Jan-19,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1437,,,,0
Apr-19,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,800,,,,0
Jul-19,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,954,,,,0
Oct-19,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,892,,,,0
Jan-20,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,894,,,,0
Apr-20,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,427,,,,0
Jul-20,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,-236,,,,0
Oct-20,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,705,,,,0
Jan-21,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1041,,,,0
Apr-21,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1194,,,,0
Jul-21,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,923,,,,0
Oct-21,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1274,,,,0
Jan-22,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1501,,,,0
Apr-22,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1364,,,,0
Jul-22,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,752,,,,0
Oct-22,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1117,,,,0
Jan-23,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1356,,,,0
Apr-23,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1263,,,,0
Jul-23,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,775,,,,0
Oct-23,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1149,,,,0
Jan-24,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1396,,,,0
Apr-24,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1301,,,,0
Jul-24,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,798,,,,0
Oct-24,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1184,,,,0
Jan-25,Quebec,2021A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1439,,,,0
Jan-00,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1238,,,,0
Apr-00,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1675,,,,0
Jul-00,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3345,,,,0
Oct-00,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1845,,,,0
Jan-01,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1307,,,,0
Apr-01,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1662,,,,0
Jul-01,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3428,,,,0
Oct-01,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1896,,,,0
Jan-02,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,934,,,,0
Apr-02,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1197,,,,0
Jul-02,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2790,,,,0
Oct-02,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1565,,,,0
Jan-03,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1322,,,,0
Apr-03,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1661,,,,0
Jul-03,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2475,,,,0
Oct-03,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1706,,,,0
Jan-04,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1668,,,,0
Apr-04,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2005,,,,0
Jul-04,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2675,,,,0
Oct-04,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1837,,,,0
Jan-05,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1467,,,,0
Apr-05,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2134,,,,0
Jul-05,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2729,,,,0
Oct-05,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1730,,,,0
Jan-06,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1716,,,,0
Apr-06,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2178,,,,0
Jul-06,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3220,,,,0
Oct-06,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1985,,,,0
Jan-07,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1731,,,,0
Apr-07,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2512,,,,0
Jul-07,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3203,,,,0
Oct-07,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2054,,,,0
Jan-08,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1771,,,,0
Apr-08,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2467,,,,0
Jul-08,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3273,,,,0
Oct-08,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2161,,,,0
Jan-09,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1628,,,,0
Apr-09,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2117,,,,0
Jul-09,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2661,,,,0
Oct-09,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1927,,,,0
Jan-10,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1666,,,,0
Apr-10,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2284,,,,0
Jul-10,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3232,,,,0
Oct-10,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2045,,,,0
Jan-11,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2131,,,,0
Apr-11,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2407,,,,0
Jul-11,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3368,,,,0
Oct-11,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2081,,,,0
Jan-12,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1884,,,,0
Apr-12,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2279,,,,0
Jul-12,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3075,,,,0
Oct-12,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1895,,,,0
Jan-13,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1865,,,,0
Apr-13,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2289,,,,0
Jul-13,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3173,,,,0
Oct-13,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1961,,,,0
Jan-14,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1994,,,,0
Apr-14,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2521,,,,0
Jul-14,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3440,,,,0
Oct-14,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2141,,,,0
Jan-15,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2303,,,,0
Apr-15,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2672,,,,0
Jul-15,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3662,,,,0
Oct-15,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2257,,,,0
Jan-16,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1989,,,,0
Apr-16,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2182,,,,0
Jul-16,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,6640,,,,0
Oct-16,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4052,,,,0
Jan-17,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3656,,,,0
Apr-17,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4182,,,,0
Jul-17,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4748,,,,0
Oct-17,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2831,,,,0
Jan-18,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2984,,,,0
Apr-18,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3326,,,,0
Jul-18,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4664,,,,0
Oct-18,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3062,,,,0
Jan-19,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2774,,,,0
Apr-19,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2971,,,,0
Jul-19,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4306,,,,0
Oct-19,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2243,,,,0
Jan-20,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2358,,,,0
Apr-20,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1204,,,,0
Jul-20,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2963,,,,0
Oct-20,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2250,,,,0
Jan-21,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2084,,,,0
Apr-21,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2600,,,,0
Jul-21,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4118,,,,0
Oct-21,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3060,,,,0
Jan-22,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2828,,,,0
Apr-22,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3681,,,,0
Jul-22,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3892,,,,0
Oct-22,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2825,,,,0
Jan-23,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2604,,,,0
Apr-23,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3547,,,,0
Jul-23,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4007,,,,0
Oct-23,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2907,,,,0
Jan-24,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2681,,,,0
Apr-24,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3652,,,,0
Jul-24,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,4127,,,,0
Oct-24,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2996,,,,0
Jan-25,Quebec,2021A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2763,,,,0
Jan-00,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,407,,,,0
Apr-00,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,752,,,,0
Jul-00,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1250,,,,0
Oct-00,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,502,,,,0
Jan-01,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,503,,,,0
Apr-01,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,970,,,,0
Jul-01,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1621,,,,0
Oct-01,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,795,,,,0
Jan-02,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,703,,,,0
Apr-02,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1354,,,,0
Jul-02,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1756,,,,0
Oct-02,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,807,,,,0
Jan-03,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,931,,,,0
Apr-03,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1438,,,,0
Jul-03,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1923,,,,0
Oct-03,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,834,,,,0
Jan-04,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,803,,,,0
Apr-04,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1484,,,,0
Jul-04,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1871,,,,0
Oct-04,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,850,,,,0
Jan-05,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,805,,,,0
Apr-05,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1468,,,,0
Jul-05,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1938,,,,0
Oct-05,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,785,,,,0
Jan-06,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,808,,,,0
Apr-06,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1437,,,,0
Jul-06,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3429,,,,0
Oct-06,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,982,,,,0
Jan-07,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1024,,,,0
Apr-07,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1771,,,,0
Jul-07,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1809,,,,0
Oct-07,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,821,,,,0
Jan-08,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,792,,,,0
Apr-08,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1410,,,,0
Jul-08,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1731,,,,0
Oct-08,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,758,,,,0
Jan-09,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,816,,,,0
Apr-09,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1341,,,,0
Jul-09,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1908,,,,0
Oct-09,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,918,,,,0
Jan-10,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,874,,,,0
Apr-10,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1583,,,,0
Jul-10,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2027,,,,0
Oct-10,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,917,,,,0
Jan-11,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,888,,,,0
Apr-11,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1647,,,,0
Jul-11,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2198,,,,0
Oct-11,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,941,,,,0
Jan-12,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,935,,,,0
Apr-12,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1732,,,,0
Jul-12,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2302,,,,0
Oct-12,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,867,,,,0
Jan-13,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,862,,,,0
Apr-13,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1638,,,,0
Jul-13,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2227,,,,0
Oct-13,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,774,,,,0
Jan-14,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,750,,,,0
Apr-14,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1384,,,,0
Jul-14,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2090,,,,0
Oct-14,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,805,,,,0
Jan-15,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,726,,,,0
Apr-15,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1516,,,,0
Jul-15,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2475,,,,0
Oct-15,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,863,,,,0
Jan-16,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,877,,,,0
Apr-16,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1629,,,,0
Jul-16,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3815,,,,0
Oct-16,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1666,,,,0
Jan-17,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1603,,,,0
Apr-17,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2531,,,,0
Jul-17,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3256,,,,0
Oct-17,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1392,,,,0
Jan-18,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1370,,,,0
Apr-18,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2218,,,,0
Jul-18,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3518,,,,0
Oct-18,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1533,,,,0
Jan-19,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1337,,,,0
Apr-19,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2171,,,,0
Jul-19,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3352,,,,0
Oct-19,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1351,,,,0
Jan-20,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1464,,,,0
Apr-20,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,777,,,,0
Jul-20,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3199,,,,0
Oct-20,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1545,,,,0
Jan-21,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1043,,,,0
Apr-21,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1406,,,,0
Jul-21,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3195,,,,0
Oct-21,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1786,,,,0
Jan-22,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1327,,,,0
Apr-22,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2317,,,,0
Jul-22,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3140,,,,0
Oct-22,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1708,,,,0
Jan-23,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1248,,,,0
Apr-23,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2284,,,,0
Jul-23,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3232,,,,0
Oct-23,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1758,,,,0
Jan-24,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1285,,,,0
Apr-24,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2351,,,,0
Jul-24,Quebec,2021A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,3329,,,,0
